SummitCode,AssociationName,RegionName,SummitName,AltM,AltFt,GridRef1,GridRef2,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
W7W/LC-137,USA - Washington,WA-Lower Columbia,2220 Mt Dial,677,2220,-123.3407,46.3345,-123.3407,46.3345,2,0,01/12/2010,31/12/2099,0,,
W7W/LC-138,USA - Washington,WA-Lower Columbia,Meridian Mountain,664,2180,-122.7368,46.2101,-122.7368,46.2101,2,0,01/12/2010,31/12/2099,2,10/02/2024,K7AGL
W7W/LC-139,USA - Washington,WA-Lower Columbia,Bobs Mountain,643,2110,-122.1845,45.6512,-122.1845,45.6512,2,0,01/12/2010,31/12/2099,24,09/12/2024,KX6I
W7W/LC-140,USA - Washington,WA-Lower Columbia,Green Mountain,628,2062,-122.4542,45.9608,-122.4542,45.9608,2,0,01/12/2010,31/12/2099,1,23/03/2013,KG7O
W7W/LC-141,USA - Washington,WA-Lower Columbia,2060 Capacitance Pk,628,2060,-122.6523,46.1855,-122.6523,46.1855,2,0,01/12/2010,31/12/2099,2,10/02/2024,K7AGL
W7W/LC-142,USA - Washington,WA-Lower Columbia,North Green Mountain,619,2030,-122.7733,46.0146,-122.7733,46.0146,2,0,01/12/2010,31/12/2099,26,01/01/2025,KC7EPG
W7W/LC-143,USA - Washington,WA-Lower Columbia,Tumtum Mountain,611,2004,-122.3369,45.9342,-122.3369,45.9342,2,0,01/12/2010,31/12/2099,2,07/05/2017,NS0TA
W7W/LC-144,USA - Washington,WA-Lower Columbia,Smith Mountain,600,1967,-122.74,46.1524,-122.74,46.1524,2,0,01/12/2010,31/12/2099,3,10/04/2024,NS0TA
W7W/LC-145,USA - Washington,WA-Lower Columbia,Grays River Divide,591,1940,-123.4709,46.37,-123.4709,46.37,2,0,01/12/2010,31/12/2099,1,19/08/2024,AK7U
W7W/LC-146,USA - Washington,WA-Lower Columbia,Wind Mountain,581,1907,-121.7557,45.7098,-121.7557,45.7098,2,0,01/12/2010,31/12/2099,103,15/12/2024,KD7LX
W7W/LC-147,USA - Washington,WA-Lower Columbia,Crown Point,555,1820,-123.348,46.2805,-123.348,46.2805,2,0,01/12/2010,31/12/2099,0,,
W7W/LC-148,USA - Washington,WA-Lower Columbia,Yacolt Mountain,546,1790,-122.4526,45.8607,-122.4526,45.8607,2,0,01/12/2010,31/12/2099,3,15/01/2024,KJ7VDP
W7W/LC-149,USA - Washington,WA-Lower Columbia,1660 Bandpass Mtn,506,1660,-123.0141,46.362,-123.0141,46.362,2,0,01/12/2010,31/12/2099,0,,
W7W/LC-150,USA - Washington,WA-Lower Columbia,1660 Amateur Radio Pk,506,1660,-122.3664,46.0126,-122.3664,46.0126,2,0,01/12/2010,31/12/2099,0,,
W7W/LC-151,USA - Washington,WA-Lower Columbia,Bald Mountain,473,1552,-122.5731,45.9192,-122.5731,45.9192,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-152,USA - Washington,WA-Lower Columbia,1510 Deviation Mtn,460,1510,-123.3166,46.1795,-123.3166,46.1795,1,0,01/12/2010,31/12/2099,1,25/04/2019,K9WBZ
W7W/LC-153,USA - Washington,WA-Lower Columbia,Elk Mountain,459,1505,-123.5509,46.3278,-123.5509,46.3278,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-154,USA - Washington,WA-Lower Columbia,Biddle Butte,445,1460,-122.208,45.5805,-122.208,45.5805,1,0,01/12/2010,31/12/2099,4,01/01/2024,K7AGL
W7W/LC-155,USA - Washington,WA-Lower Columbia,Speelyai Ridge,420,1378,-122.3957,45.9848,-122.3957,45.9848,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-156,USA - Washington,WA-Lower Columbia,1340 Callsign Hill,408,1340,-122.3395,45.9806,-122.3395,45.9806,1,0,01/12/2010,31/12/2099,2,29/11/2019,KF7UOQ
W7W/LC-157,USA - Washington,WA-Lower Columbia,Altoona Hill,373,1225,-123.6302,46.2769,-123.6302,46.2769,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-158,USA - Washington,WA-Lower Columbia,1140 Backscatter Hill,347,1140,-122.3669,45.9408,-122.3669,45.9408,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-159,USA - Washington,WA-Lower Columbia,Hogans Hill,335,1100,-123.4311,46.2763,-123.4311,46.2763,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-160,USA - Washington,WA-Lower Columbia,Lutes Mountain,335,1100,-123.4884,46.2814,-123.4884,46.2814,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-161,USA - Washington,WA-Lower Columbia,1030 Activator Hill,314,1030,-122.858,46.1241,-122.858,46.1241,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-162,USA - Washington,WA-Lower Columbia,Wilkes Hills,265,870,-122.8854,46.3496,-122.8854,46.3496,1,0,01/12/2010,31/12/2099,2,16/03/2024,NS0TA
W7W/LC-163,USA - Washington,WA-Lower Columbia,Beacon Rock,262,860,-122.0208,45.6277,-122.0208,45.6277,1,0,01/12/2010,31/12/2099,52,19/12/2024,KX6I
W7W/LC-164,USA - Washington,WA-Lower Columbia,Prune Hill,233,765,-122.4386,45.5884,-122.4386,45.5884,1,0,01/12/2010,31/12/2099,123,04/01/2025,N7TRX
W7W/LC-165,USA - Washington,WA-Lower Columbia,Mount Solo,174,570,-122.996,46.1523,-122.996,46.1523,1,0,01/12/2010,31/12/2099,0,,
W7W/LC-166,USA - Washington,WA-Lower Columbia,Sawtooth Mountain,1632,5353,-121.7717,46.07,-121.7717,46.07,6,3,01/12/2016,31/12/2099,7,08/10/2024,KK7ER
W7W/LC-167,USA - Washington,WA-Lower Columbia,3127,953,3127,-121.7658,46.1873,-121.7658,46.1873,2,0,01/12/2016,31/12/2099,0,,
W7W/LC-168,USA - Washington,WA-Lower Columbia,1980,604,1980,-122.2899,45.9641,-122.2899,45.9641,2,0,01/12/2016,31/12/2099,0,,
W7W/LC-169,USA - Washington,WA-Lower Columbia,1478,450,1478,-122.3268,45.9537,-122.3268,45.9537,1,0,01/12/2016,31/12/2099,0,,
W7W/MC-001,USA - Washington,WA-Middle Columbia,Mount Adams,3742,12276,-121.4906,46.2025,-121.4906,46.2025,10,3,01/12/2010,31/12/2099,23,28/06/2023,K7AGL
W7W/MC-002,USA - Washington,WA-Middle Columbia,Tieton Peak,2368,7768,-121.3947,46.5119,-121.3947,46.5119,8,3,01/12/2010,31/12/2099,2,15/07/2024,KL0NP
W7W/MC-003,USA - Washington,WA-Middle Columbia,Mount Aix,2367,7766,-121.2558,46.7951,-121.2558,46.7951,8,3,01/12/2010,31/12/2099,2,14/07/2017,KG7NFZ
W7W/MC-004,USA - Washington,WA-Middle Columbia,Bismarck Peak,2312,7585,-121.2739,46.7656,-121.2739,46.7656,8,3,01/12/2010,31/12/2099,1,14/07/2022,AF7GL
W7W/MC-005,USA - Washington,WA-Middle Columbia,Goat Butte,2281,7484,-121.4259,46.2078,-121.4259,46.2078,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-006,USA - Washington,WA-Middle Columbia,Bear Creek Mountain,2236,7337,-121.3449,46.5278,-121.3449,46.5278,8,3,01/12/2010,31/12/2099,7,16/07/2024,KL0NP
W7W/MC-007,USA - Washington,WA-Middle Columbia,Nelson Butte,2188,7180,-121.205,46.8236,-121.205,46.8236,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-008,USA - Washington,WA-Middle Columbia,7146 West Nelson Butte,2178,7146,-121.2327,46.8184,-121.2327,46.8184,8,3,01/12/2010,31/12/2099,1,27/06/2012,W7/HG1DUL
W7W/MC-009,USA - Washington,WA-Middle Columbia,Buffalo Hump,2128,6980,-121.2373,46.8533,-121.2373,46.8533,8,3,01/12/2010,31/12/2099,1,01/10/2022,AF7GL
W7W/MC-010,USA - Washington,WA-Middle Columbia,Darland Mountain,2128,6981,-121.2099,46.5138,-121.2099,46.5138,8,3,01/12/2010,31/12/2099,7,24/07/2022,AF7GL
W7W/MC-011,USA - Washington,WA-Middle Columbia,American Ridge,2128,6980,-121.3747,46.8746,-121.3747,46.8746,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-012,USA - Washington,WA-Middle Columbia,West Fifes Ridge,2115,6940,-121.3373,46.982,-121.3373,46.982,8,3,01/12/2010,31/12/2099,1,21/08/2022,AF7GL
W7W/MC-013,USA - Washington,WA-Middle Columbia,6935 Kettle Point,2114,6935,-121.3631,46.891,-121.3631,46.891,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-014,USA - Washington,WA-Middle Columbia,Divide Ridge,2103,6900,-121.1622,46.5581,-121.1622,46.5581,8,3,01/12/2010,31/12/2099,1,04/09/2022,AF7GL
W7W/MC-015,USA - Washington,WA-Middle Columbia,North Rattlesnake Peaks,2088,6850,-121.2487,46.7522,-121.2487,46.7522,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-016,USA - Washington,WA-Middle Columbia,Shellrock Peak,2083,6835,-121.2327,46.7091,-121.2327,46.7091,8,3,01/12/2010,31/12/2099,1,02/07/2022,AF7GL
W7W/MC-017,USA - Washington,WA-Middle Columbia,Signal Mtn,2043,6703,-121.44,46.98,-121.44,46.98,8,3,01/12/2010,30/11/2016,0,,
W7W/MC-018,USA - Washington,WA-Middle Columbia,Spencer Point,2042,6700,-121.3186,46.455,-121.3186,46.455,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-019,USA - Washington,WA-Middle Columbia,McNeil Peak,2029,6658,-121.2747,46.6978,-121.2747,46.6978,8,3,01/12/2010,31/12/2099,1,03/07/2021,AF7GL
W7W/MC-020,USA - Washington,WA-Middle Columbia,6624 Mt Logbook,2019,6624,-121.4371,46.8043,-121.4371,46.8043,8,3,01/12/2010,31/12/2099,0,,
W7W/MC-021,USA - Washington,WA-Middle Columbia,Old Scab Mountain,2014,6608,-121.2165,46.8941,-121.2165,46.8941,8,3,01/12/2010,31/12/2099,5,16/08/2024,WW7D
W7W/MC-022,USA - Washington,WA-Middle Columbia,Dome Peak,2009,6591,-121.1094,46.5761,-121.1094,46.5761,8,3,01/12/2010,31/12/2099,1,26/08/2023,AF7GL
W7W/MC-023,USA - Washington,WA-Middle Columbia,Tahtlum Peak,2002,6567,-121.4774,46.8644,-121.4774,46.8644,8,3,01/12/2010,31/12/2099,22,22/07/2023,KG7EJT
W7W/MC-024,USA - Washington,WA-Middle Columbia,East Fifes Ridge,1993,6540,-121.2848,46.996,-121.2848,46.996,6,3,01/12/2010,31/12/2099,5,02/10/2021,AF7GL
W7W/MC-025,USA - Washington,WA-Middle Columbia,Burnt Mountain,1992,6536,-121.1962,46.7078,-121.1962,46.7078,6,3,01/12/2010,31/12/2099,4,24/08/2023,WU7H
W7W/MC-026,USA - Washington,WA-Middle Columbia,Goat Peak,1973,6473,-121.265,46.9395,-121.265,46.9395,6,3,01/12/2010,31/12/2099,6,10/08/2023,K7JRO
W7W/MC-027,USA - Washington,WA-Middle Columbia,Ironstone Mountain,1963,6441,-121.2504,46.6833,-121.2504,46.6833,6,3,01/12/2010,31/12/2099,1,11/07/2023,AF7GL
W7W/MC-028,USA - Washington,WA-Middle Columbia,Nile Ridge,1961,6435,-121.2022,46.8766,-121.2022,46.8766,6,3,01/12/2010,31/12/2099,6,16/08/2024,WW7D
W7W/MC-029,USA - Washington,WA-Middle Columbia,Arnesons Peak,1957,6420,-121.2934,46.7201,-121.2934,46.7201,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-030,USA - Washington,WA-Middle Columbia,Timberwolf Mountain,1948,6391,-121.1453,46.7658,-121.1453,46.7658,6,3,01/12/2010,31/12/2099,7,22/06/2024,K7AMM
W7W/MC-031,USA - Washington,WA-Middle Columbia,6373 Brass Pounder Mtn,1942,6373,-121.41,46.99,-121.41,46.99,6,3,01/12/2010,30/11/2016,0,,
W7W/MC-032,USA - Washington,WA-Middle Columbia,Pear Butte,1942,6372,-121.3211,46.7461,-121.3211,46.7461,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-033,USA - Washington,WA-Middle Columbia,6340 American Ridge #5,1932,6340,-121.3088,46.9096,-121.3088,46.9096,6,3,01/12/2010,31/12/2099,1,08/10/2022,AF7GL
W7W/MC-034,USA - Washington,WA-Middle Columbia,Tumac Mountain,1932,6340,-121.3526,46.7122,-121.3526,46.7122,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-035,USA - Washington,WA-Middle Columbia,6300 Tower Mtn,1920,6300,-121.3625,46.9613,-121.3625,46.9613,6,3,01/12/2010,31/12/2099,3,19/08/2024,K7JRO
W7W/MC-036,USA - Washington,WA-Middle Columbia,Bethel Ridge,1916,6285,-121.1142,46.7177,-121.1142,46.7177,6,3,01/12/2010,31/12/2099,7,22/06/2024,K7AMM
W7W/MC-037,USA - Washington,WA-Middle Columbia,Crag Mountain,1892,6208,-121.4241,46.7791,-121.4241,46.7791,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-038,USA - Washington,WA-Middle Columbia,Raven Roost,1884,6180,-121.3376,47.0265,-121.3376,47.0265,6,3,01/12/2010,31/12/2099,5,24/07/2024,WW7D
W7W/MC-039,USA - Washington,WA-Middle Columbia,6162 American Ridge #1,1878,6162,-121.4328,46.8455,-121.4328,46.8455,6,3,01/12/2010,31/12/2099,1,25/09/2021,AF7GL
W7W/MC-040,USA - Washington,WA-Middle Columbia,Miners Ridge,1859,6100,-121.3544,46.809,-121.3544,46.809,6,3,01/12/2010,31/12/2099,1,07/09/2014,AF7GL
W7W/MC-041,USA - Washington,WA-Middle Columbia,Round Mountain,1820,5970,-121.3309,46.6342,-121.3309,46.6342,6,3,01/12/2010,31/12/2099,3,30/07/2022,AF7GL
W7W/MC-042,USA - Washington,WA-Middle Columbia,Spiral Butte,1811,5940,-121.3512,46.6651,-121.3512,46.6651,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-043,USA - Washington,WA-Middle Columbia,5934 Radio Mtn,1809,5934,-121.3942,46.7581,-121.3942,46.7581,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-044,USA - Washington,WA-Middle Columbia,5900 Packet Pk,1798,5900,-121.46,46.39,-121.46,46.39,6,3,01/12/2010,30/11/2016,0,,
W7W/MC-045,USA - Washington,WA-Middle Columbia,Indian Rock,1786,5860,-120.8232,45.9938,-120.8232,45.9938,6,3,01/12/2010,31/12/2099,1,04/07/2024,NS0TA
W7W/MC-046,USA - Washington,WA-Middle Columbia,5810 Callsign Pk,1771,5810,-121.338,46.8014,-121.338,46.8014,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-047,USA - Washington,WA-Middle Columbia,Jumpoff Lookout Peak,1762,5780,-121.0301,46.6382,-121.0301,46.6382,6,3,01/12/2010,31/12/2099,4,02/10/2022,AF7GL
W7W/MC-048,USA - Washington,WA-Middle Columbia,5780 Repeater Mtn,1762,5780,-121.3375,46.7389,-121.3375,46.7389,6,3,01/12/2010,31/12/2099,0,,
W7W/MC-049,USA - Washington,WA-Middle Columbia,5335 RTTY Pk,1687,5535,-121.41,46.56,-121.41,46.56,6,3,01/12/2010,30/11/2016,0,,
W7W/MC-050,USA - Washington,WA-Middle Columbia,Cleman Mountain,1559,5115,-120.8577,46.8236,-120.8577,46.8236,6,3,01/12/2010,31/12/2099,8,22/06/2024,K7AMM
W7W/MC-051,USA - Washington,WA-Middle Columbia,Simcoe Butte,1462,4798,-120.7042,46.0006,-120.7042,46.0006,4,0,01/12/2010,31/12/2099,0,,
W7W/MC-052,USA - Washington,WA-Middle Columbia,Lone Pine Butte,1439,4720,-120.5593,45.99,-120.5593,45.99,4,0,01/12/2010,31/12/2099,1,15/09/2024,W7MTB
W7W/MC-053,USA - Washington,WA-Middle Columbia,Goose Egg Mountain,1392,4566,-121.1138,46.652,-121.1138,46.652,4,0,01/12/2010,31/12/2099,0,,
W7W/MC-054,USA - Washington,WA-Middle Columbia,Kloochman Rock,1381,4532,-121.0922,46.6308,-121.0922,46.6308,4,0,01/12/2010,31/12/2099,0,,
W7W/MC-055,USA - Washington,WA-Middle Columbia,4500 Relay Point,1372,4500,-121.1432,46.6613,-121.1432,46.6613,4,0,01/12/2010,31/12/2099,1,16/06/2024,AF7GL
W7W/MC-056,USA - Washington,WA-Middle Columbia,4420 Monte Cristo Range High Point,1347,4420,-121.5903,45.9246,-121.5903,45.9246,4,0,01/12/2010,31/12/2099,21,28/09/2024,KK7NLA
W7W/MC-057,USA - Washington,WA-Middle Columbia,Pine Mountain,1311,4300,-120.9025,46.5856,-120.9025,46.5856,4,0,01/12/2010,31/12/2099,0,,
W7W/MC-058,USA - Washington,WA-Middle Columbia,Rattler Benchmark,1287,4224,-120.6635,46.8661,-120.6635,46.8661,4,0,01/12/2010,31/12/2099,25,15/09/2024,W7MTB
W7W/MC-059,USA - Washington,WA-Middle Columbia,4140 Mt Insulator,1262,4140,-121.6,45.92,-121.6,45.92,4,0,01/12/2010,30/11/2016,0,,
W7W/MC-060,USA - Washington,WA-Middle Columbia,4128 Fancy Peak,1258,4128,-121.1886,46.6322,-121.1886,46.6322,4,0,01/12/2010,31/12/2099,0,,
W7W/MC-061,USA - Washington,WA-Middle Columbia,Monte Carlo,1237,4060,-121.5712,45.872,-121.5712,45.872,4,0,01/12/2010,31/12/2099,24,03/09/2024,KD7LX
W7W/MC-062,USA - Washington,WA-Middle Columbia,Grayback Mountain,1158,3799,-121.0796,45.9914,-121.0796,45.9914,4,0,01/12/2010,31/12/2099,1,22/11/2021,N7LF
W7W/MC-063,USA - Washington,WA-Middle Columbia,Stacker Butte,981,3220,-121.1018,45.7133,-121.1018,45.7133,2,0,01/12/2010,31/12/2099,27,22/12/2024,KD7LX
W7W/MC-064,USA - Washington,WA-Middle Columbia,Rattlesnake Hills West,977,3206,-119.9825,46.4895,-119.9825,46.4895,2,0,01/12/2010,31/12/2099,0,,
W7W/MC-065,USA - Washington,WA-Middle Columbia,Maryhill Benchmark,954,3129,-120.7305,45.7403,-120.7305,45.7403,2,0,01/12/2010,31/12/2099,1,15/05/2023,N7LF
W7W/MC-066,USA - Washington,WA-Middle Columbia,Black Butte,936,3072,-120.9467,45.9354,-120.9467,45.9354,2,0,01/12/2010,31/12/2099,0,,
W7W/MC-067,USA - Washington,WA-Middle Columbia,3056 Standoff Mtn,931,3056,-121.1982,45.9869,-121.1982,45.9869,2,0,01/12/2010,31/12/2099,0,,
W7W/MC-068,USA - Washington,WA-Middle Columbia,3042 Ginpole Pk,927,3042,-121.3451,45.9116,-121.3451,45.9116,2,0,01/12/2010,31/12/2099,0,,
W7W/MC-069,USA - Washington,WA-Middle Columbia,Selah Butte,922,3024,-120.4296,46.7355,-120.4296,46.7355,2,0,01/12/2010,31/12/2099,19,21/12/2024,KK7LHY
W7W/MC-070,USA - Washington,WA-Middle Columbia,Haystack Butte,905,2969,-120.9086,45.6811,-120.9086,45.6811,2,0,01/12/2010,31/12/2099,3,27/09/2022,WB7VTY
W7W/MC-071,USA - Washington,WA-Middle Columbia,2925 Centerfed Mtn,892,2925,-121.4317,45.9126,-121.4317,45.9126,2,0,01/12/2010,31/12/2099,0,,
W7W/MC-072,USA - Washington,WA-Middle Columbia,2791 Transmit Pk,851,2791,-121.319,45.8067,-121.319,45.8067,2,0,01/12/2010,31/12/2099,9,23/11/2024,KD7LX
W7W/MC-073,USA - Washington,WA-Middle Columbia,Goodnoe Benchmark,822,2697,-120.5372,45.7834,-120.5372,45.7834,2,0,01/12/2010,31/12/2099,8,13/11/2023,K7JRO
W7W/MC-074,USA - Washington,WA-Middle Columbia,2650 Mt Crystal,808,2650,-121.4132,45.8194,-121.4132,45.8194,2,0,01/12/2010,31/12/2099,6,10/05/2024,WJ7WJ
W7W/MC-075,USA - Washington,WA-Middle Columbia,Baldy Peak,786,2580,-121.5318,45.8302,-121.5318,45.8302,2,0,01/12/2010,31/12/2099,5,06/11/2024,W7PCT
W7W/MC-076,USA - Washington,WA-Middle Columbia,Elephant Mountain,668,2192,-120.3346,46.5221,-120.3346,46.5221,2,0,01/12/2010,31/12/2099,8,01/01/2025,NN7M
W7W/MC-077,USA - Washington,WA-Middle Columbia,2008 Mt Propagation,612,2008,-120.4016,46.5172,-120.4016,46.5172,2,0,01/12/2010,31/12/2099,1,28/11/2020,WX7EMT
W7W/MC-078,USA - Washington,WA-Middle Columbia,Snipes Mountain,397,1301,-120.09,46.3114,-120.09,46.3114,1,0,01/12/2010,31/12/2099,1,07/08/2013,K7ATN
W7W/MC-079,USA - Washington,WA-Middle Columbia,Gilbert Peak,2494,8184,-121.4079,46.4885,-121.4079,46.4885,8,3,01/12/2016,31/12/2099,3,17/06/2020,KL0NP
W7W/MC-080,USA - Washington,WA-Middle Columbia,7292Nelson Ridge-Northeast Peak,2223,7292,-121.2563,46.8369,-121.2563,46.8369,8,3,01/12/2016,31/12/2099,1,14/08/2022,AF7GL
W7W/MC-081,USA - Washington,WA-Middle Columbia,Jennies Butte,1957,6420,-121.3106,46.394,-121.3106,46.394,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-082,USA - Washington,WA-Middle Columbia,6402,1951,6402,-121.4106,46.446,-121.4106,46.446,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-083,USA - Washington,WA-Middle Columbia,6349,1935,6349,-121.374,46.4061,-121.374,46.4061,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-084,USA - Washington,WA-Middle Columbia,American Ridge 2,1912,6272,-121.4155,46.8632,-121.4155,46.8632,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-085,USA - Washington,WA-Middle Columbia,6197American Ridge #6,1889,6197,-121.2853,46.9279,-121.2853,46.9279,6,3,01/12/2016,31/12/2099,1,08/10/2022,AF7GL
W7W/MC-086,USA - Washington,WA-Middle Columbia,Diamond Butte,1767,5796,-121.2568,46.4413,-121.2568,46.4413,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-087,USA - Washington,WA-Middle Columbia,5580,1701,5580,-121.3742,46.4365,-121.3742,46.4365,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-088,USA - Washington,WA-Middle Columbia,Potato Hill,1642,5387,-121.5011,46.3331,-121.5011,46.3331,6,3,01/12/2016,31/12/2099,3,13/10/2024,KD7QOW
W7W/MC-089,USA - Washington,WA-Middle Columbia,Signal Peak,1554,5100,-121.1372,46.2269,-121.1372,46.2269,6,3,01/12/2016,31/12/2099,0,,
W7W/MC-090,USA - Washington,WA-Middle Columbia,King Mountain,1445,4740,-121.4247,46.0631,-121.4247,46.0631,4,0,01/12/2016,31/12/2099,2,14/10/2024,KD7LX
W7W/MC-091,USA - Washington,WA-Middle Columbia,Hog Ranch Buttes,1285,4216,-120.1137,46.6647,-120.1137,46.6647,4,0,01/12/2016,31/12/2099,1,03/07/2019,WX7EMT
W7W/MC-092,USA - Washington,WA-Middle Columbia,Yakima Ridge,1275,4184,-120.0775,46.59,-120.0775,46.59,4,0,01/12/2016,31/12/2099,1,06/07/2019,WX7EMT
W7W/MC-093,USA - Washington,WA-Middle Columbia,Satus Peak,1275,4182,-120.7533,46.2572,-120.7533,46.2572,4,0,01/12/2016,31/12/2099,0,,
W7W/MC-094,USA - Washington,WA-Middle Columbia,West Toppenish Ridge,1253,4110,-120.8715,46.227,-120.8715,46.227,4,0,01/12/2016,31/12/2099,0,,
W7W/MC-095,USA - Washington,WA-Middle Columbia,West Hog Ranch Buttes,1248,4096,-120.1654,46.6699,-120.1654,46.6699,4,0,01/12/2016,31/12/2099,1,03/07/2019,WX7EMT
W7W/MC-096,USA - Washington,WA-Middle Columbia,Mike Coon Hillside,1235,4052,-121.062,46.2094,-121.062,46.2094,4,0,01/12/2016,31/12/2099,0,,
W7W/MC-097,USA - Washington,WA-Middle Columbia,4050 Yakima Ridge-West Peak,1234,4050,-120.239,46.6196,-120.239,46.6196,4,0,01/12/2016,31/12/2099,1,03/07/2019,WX7EMT
W7W/MC-098,USA - Washington,WA-Middle Columbia,McKays Butte,1231,4038,-120.9406,46.1486,-120.9406,46.1486,4,0,01/12/2016,31/12/2099,0,,
W7W/MC-099,USA - Washington,WA-Middle Columbia,Toppenish Mountain,1100,3609,-120.6675,46.2725,-120.6675,46.2725,4,0,01/12/2016,31/12/2099,0,,
W7W/MC-100,USA - Washington,WA-Middle Columbia,2884Lakeside Ridge,879,2884,-121.2821,45.9501,-121.2821,45.9501,2,0,01/12/2016,31/12/2099,10,13/10/2024,KD7LX
W7W/NO-001,USA - Washington,WA-Northern Olympics,Mount-West Peak Olympus,2429,7969,-123.7107,47.8014,-123.7107,47.8014,8,3,01/12/2010,31/12/2099,2,26/06/2021,KL0NP
W7W/NO-002,USA - Washington,WA-Northern Olympics,Mount Deception,2374,7788,-123.2334,47.8134,-123.2334,47.8134,8,3,01/12/2010,31/12/2099,4,04/09/2022,KL0NP
W7W/NO-003,USA - Washington,WA-Northern Olympics,Mount Constance,2364,7756,-123.1272,47.7727,-123.1272,47.7727,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-004,USA - Washington,WA-Northern Olympics,Mount Johnson,2347,7700,-123.2373,47.8326,-123.2373,47.8326,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-005,USA - Washington,WA-Northern Olympics,Inner Constance,2337,7667,-123.1465,47.7698,-123.1465,47.7698,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-006,USA - Washington,WA-Northern Olympics,Mount Mystery,2328,7639,-123.2215,47.796,-123.2215,47.796,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-007,USA - Washington,WA-Northern Olympics,Mount Clark,2295,7528,-123.2319,47.8356,-123.2319,47.8356,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-008,USA - Washington,WA-Northern Olympics,Athena,2245,7365,-123.6895,47.7815,-123.6895,47.7815,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-009,USA - Washington,WA-Northern Olympics,West Peak,2245,7365,-123.3492,47.7233,-123.3492,47.7233,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-010,USA - Washington,WA-Northern Olympics,Warrior Peak,2237,7340,-123.1333,47.784,-123.1333,47.784,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-011,USA - Washington,WA-Northern Olympics,Mount Anderson,2231,7321,-123.3317,47.7212,-123.3317,47.7212,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-012,USA - Washington,WA-Northern Olympics,Gray Wolf Ridge,2200,7218,-123.2064,47.8814,-123.2064,47.8814,8,3,01/12/2010,31/12/2099,3,05/08/2022,WE7LD
W7W/NO-013,USA - Washington,WA-Northern Olympics,Mount Cameron,2192,7190,-123.3342,47.8258,-123.3342,47.8258,8,3,01/12/2010,31/12/2099,1,15/07/2016,KF7LTR
W7W/NO-014,USA - Washington,WA-Northern Olympics,Mount Mathias,2181,7156,-123.6767,47.805,-123.6767,47.805,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-015,USA - Washington,WA-Northern Olympics,Mount Fricaba,2176,7139,-123.2,47.8082,-123.2,47.8082,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-016,USA - Washington,WA-Northern Olympics,Gray Wolf Ridge South,2157,7076,-123.2223,47.8628,-123.2223,47.8628,8,3,01/12/2010,31/12/2099,2,04/08/2021,KJ7RTO
W7W/NO-017,USA - Washington,WA-Northern Olympics,Mount Tom,2157,7076,-123.7579,47.793,-123.7579,47.793,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-018,USA - Washington,WA-Northern Olympics,7060 Gray Wolf Pass NW,2152,7060,-123.2834,47.8247,-123.2834,47.8247,8,3,01/12/2010,31/12/2099,0,,
W7W/NO-019,USA - Washington,WA-Northern Olympics,Petunia North,2133,6998,-123.1973,47.8431,-123.1973,47.8431,8,3,01/12/2010,31/12/2099,5,04/07/2024,KK7MRC
